FileName = C:\Escalation\GF\JAM 4210485-188 (RTA2470) Temp Fluctuation\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_49

LogCount = 1459
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2020/04/02","13:57:52","Send","S7F20","","BCD0","OFF","List (2)    847
  Ascii(1)  14  :SEQ|1LaFS7.020
  Ascii(1)  16  :SEQ|1LaFS7.nodep
  Ascii(1)  14  :SEQ|1LaFS8.010
  Ascii(1)  14  :SEQ|1LaFS8.020
  Ascii(1)  17  :SEQ|1LaFS8.020pre
  Ascii(1)  14  :SEQ|1LaFS8.030
  Ascii(1)  13  :SEQ|1LaFS8.06
  Ascii(1)  16  :SEQ|1LaFS8.06vfd
  Ascii(1)  16  :SEQ|1LaFS8.nodep
  Ascii(1)  20  :SEQ|3HTC1T_K36T08_17
  Ascii(1)  12  :SEQ|500A RBS
  Ascii(1)  11  :SEQ|7HfO_15
  Ascii(1)  11  :SEQ|7HfO_20
  Ascii(1)  11  :SEQ|7HfO_22
  Ascii(1)  15  :SEQ|7HfO_22Dose
  Ascii(1)  12  :SEQ|7HfO_22M
  Ascii(1)  11  :SEQ|7HfO_30
  Ascii(1)  11  :SEQ|7HfO_44
  Ascii(1)  11  :SEQ|7HfO_60
  Ascii(1)  14  :SEQ|7HfO_NoDep
  Ascii(1)  12  :SEQ|ALDTIN_2
  Ascii(1)  12  :SEQ|AOpdcoat
  Ascii(1)  14  :SEQ|ByPulse_s8
  Ascii(1)  23  :SEQ|E-ASMTIC-11CYC-3.5s
  Ascii(1)  23  :SEQ|E-ASMTIC-11CYC-3P5s
  Ascii(1)  23  :SEQ|E-ASMTiC-11CYC-6.5s
  Ascii(1)  23  :SEQ|E-ASMTiC-13CYC-6.5s
  Ascii(1)  23  :SEQ|E-ASMTiC-15CYC-6.5s
  Ascii(1)  23  :SEQ|E-ASMTiC-25CYC-6.5s
  Ascii(1)  22  :SEQ|E-ASMTiC-3CYC-6.5s
  Ascii(1)  23  :SEQ|E-ASMTiC-40CYC-6.5s
  Ascii(1)  22  :SEQ|E-ASMTiC-5CYC-6.5s
  Ascii(1)  22  :SEQ|E-ASMTiC-7CYC-6.5s
  Ascii(1)  22  :SEQ|E-ASMTiC-9CYC-3.5s
  Ascii(1)  20  :SEQ|E-ASMTiC-9CYC-5s
  Ascii(1)  22  :SEQ|E-ASMTiC-9CYC-6.5s
  Ascii(1)  21  :SEQ|EDTIALC50MS-11CYC
  Ascii(1)  20  :SEQ|EDTIALC50MS-7CYC
  Ascii(1)  20  :SEQ|EDTIALC50MS-9CYC
  Ascii(1)  14  :SEQ|E-LaO-100C
  Ascii(1)  16  :SEQ|E-LaO-10C-HT
  Ascii(1)  16  :SEQ|E-LaO-11C-HT
  Ascii(1)  16  :SEQ|E-LaO-12C-HT
  Ascii(1)  17  :SEQ|E-LaO-150C-HT
  Ascii(1)  13  :SEQ|E-LaO-15C
  Ascii(1)  16  :SEQ|E-LaO-15C-HT
  Ascii(1)  12  :SEQ|E-LaO-1C
  Ascii(1)  15  :SEQ|E-LaO-1C-HT
  Ascii(1)  16  :SEQ|E-LaO-20C-HT
  Ascii(1)  13  :SEQ|E-LaO-40C
  Ascii(1)  13  :SEQ|E-LaO-50C
  Ascii(1)  15  :SEQ|E-LaO-5C-HT
  Ascii(1)  13  :SEQ|E-LaO-60C
  Ascii(1)  15  :SEQ|E-LaO-60cyc
  Ascii(1)  13  :SEQ|E-LaO-70C
  Ascii(1)  15  :SEQ|E-LaO-7C-HT
  Ascii(1)  13  :SEQ|E-LaO-80C
  Ascii(1)  15  :SEQ|E-LaO-8C-HT
  Ascii(1)  12  :SEQ|E-LaO-9C
  Ascii(1)  20  :SEQ|E-LAO-La7s-20CYC
  Ascii(1)  19  :SEQ|E-LAO-La7s-5CYC
  Ascii(1)  20  :SEQ|E-LaO-OSLO-20cyc
  Ascii(1)  19  :SEQ|E-LaO-OSLO-3cyc
